timestamp,open,low,high,close,volume,code
2022-11-24 09:52:00,197,197,198,197,4708400,BUMI
2022-11-24 09:53:00,197,197,198,197,2668600,BUMI
2022-11-24 09:54:00,198,196,198,197,14281300,BUMI
2022-11-24 09:55:00,197,196,197,197,832100,BUMI
2022-11-24 09:56:00,197,196,197,197,416900,BUMI
2022-11-24 09:57:00,197,196,197,197,540100,BUMI
2022-11-24 09:58:00,197,196,197,196,374400,BUMI
2022-11-24 09:59:00,196,196,197,197,457900,BUMI
2022-11-24 10:00:00,196,196,197,196,1918700,BUMI
2022-11-24 10:01:00,197,196,197,197,2241800,BUMI
2022-11-24 10:02:00,196,196,198,197,20695900,BUMI
2022-11-24 10:03:00,198,197,198,198,287600,BUMI
2022-11-24 10:04:00,198,197,198,197,1030000,BUMI
2022-11-24 10:05:00,198,197,198,197,12569300,BUMI
2022-11-24 10:06:00,197,197,198,197,30761200,BUMI
2022-11-24 10:07:00,198,197,198,198,183200,BUMI
2022-11-24 10:08:00,198,197,198,197,330900,BUMI
2022-11-24 10:09:00,197,197,198,197,4101100,BUMI
2022-11-24 10:10:00,197,197,197,197,467100,BUMI
2022-11-24 10:11:00,198,197,198,197,483400,BUMI
2022-11-24 10:12:00,197,197,198,198,589300,BUMI
2022-11-24 10:13:00,197,197,198,197,19628300,BUMI
2022-11-24 10:14:00,197,196,198,197,4592300,BUMI
2022-11-24 10:15:00,197,197,198,197,0,BUMI
2022-11-24 10:16:00,197,197,198,197,331500,BUMI
2022-11-24 10:17:00,197,197,198,197,87700,BUMI
2022-11-24 10:18:00,198,197,198,198,106600,BUMI
2022-11-24 10:19:00,197,197,198,197,5393100,BUMI
2022-11-24 10:20:00,197,197,198,197,248900,BUMI
2022-11-24 10:21:00,197,197,198,198,288000,BUMI
2022-11-24 10:22:00,198,197,198,197,337900,BUMI
2022-11-24 10:23:00,197,197,198,197,250600,BUMI
2022-11-24 10:24:00,197,197,197,197,1982900,BUMI
2022-11-24 10:25:00,197,197,197,197,174900,BUMI
2022-11-24 10:26:00,197,197,198,197,717300,BUMI
2022-11-24 10:27:00,197,197,198,197,396700,BUMI
2022-11-24 10:28:00,197,197,198,197,727900,BUMI
2022-11-24 10:29:00,198,197,198,197,11691800,BUMI
2022-11-24 10:30:00,197,197,198,197,3084600,BUMI
2022-11-24 10:31:00,197,197,198,197,1640600,BUMI
2022-11-24 10:32:00,197,197,198,197,7161900,BUMI
2022-11-24 10:33:00,198,197,198,197,9975300,BUMI
2022-11-24 10:34:00,197,196,197,196,6090200,BUMI
2022-11-24 10:35:00,196,196,197,197,2593700,BUMI
2022-11-24 10:36:00,196,196,197,196,1849400,BUMI
2022-11-24 10:37:00,196,196,197,197,939300,BUMI
2022-11-24 10:38:00,197,196,197,197,743000,BUMI
2022-11-24 10:39:00,197,196,197,197,58800,BUMI
2022-11-24 10:40:00,197,196,197,197,53600,BUMI
2022-11-24 10:41:00,197,197,197,197,7400,BUMI
2022-11-24 10:42:00,197,196,197,197,140800,BUMI
2022-11-24 10:43:00,196,196,196,196,2400,BUMI
2022-11-24 10:44:00,196,196,196,196,0,BUMI
2022-11-24 10:45:00,197,197,197,197,16495400,BUMI
2022-11-24 10:46:00,196,196,197,197,973200,BUMI
2022-11-24 10:47:00,196,196,197,196,26201300,BUMI
2022-11-24 10:48:00,196,195,196,196,46950500,BUMI
2022-11-24 10:49:00,196,195,196,196,2173600,BUMI
2022-11-24 10:50:00,196,195,196,195,113200,BUMI
2022-11-24 10:51:00,195,195,196,195,912800,BUMI
2022-11-24 10:52:00,195,195,196,195,11438800,BUMI
2022-11-24 10:53:00,196,195,196,196,538900,BUMI
2022-11-24 10:54:00,195,195,197,196,24983500,BUMI
2022-11-24 10:55:00,196,195,197,196,13927400,BUMI
2022-11-24 10:56:00,196,196,197,196,982100,BUMI
2022-11-24 10:57:00,196,195,197,196,9070300,BUMI
2022-11-24 10:58:00,196,195,196,196,6563700,BUMI
2022-11-24 10:59:00,196,195,196,195,203300,BUMI
2022-11-24 11:00:00,195,195,196,195,662500,BUMI
2022-11-24 11:01:00,196,195,196,195,0,BUMI
2022-11-24 11:02:00,195,195,196,195,1124200,BUMI
2022-11-24 11:03:00,195,195,196,196,760100,BUMI
2022-11-24 11:04:00,196,195,196,196,254600,BUMI
2022-11-24 11:05:00,196,195,196,196,879600,BUMI
2022-11-24 11:06:00,196,195,196,196,118000,BUMI
2022-11-24 11:07:00,196,195,196,195,3629100,BUMI
2022-11-24 11:08:00,196,195,196,196,1565700,BUMI
2022-11-24 11:09:00,196,195,196,196,7476100,BUMI
2022-11-24 11:10:00,196,195,196,196,1284600,BUMI
2022-11-24 11:11:00,196,195,196,196,2333400,BUMI
2022-11-24 11:12:00,196,196,196,196,8735800,BUMI
2022-11-24 11:13:00,196,195,197,196,8848200,BUMI
2022-11-24 11:14:00,196,196,197,196,1160600,BUMI
2022-11-24 11:15:00,196,196,197,196,17720200,BUMI
2022-11-24 11:16:00,197,197,197,197,0,BUMI
2022-11-24 11:17:00,197,196,197,197,305500,BUMI
2022-11-24 11:18:00,196,196,197,197,657300,BUMI
2022-11-24 11:19:00,197,197,197,197,15300,BUMI
2022-11-24 11:20:00,197,196,197,196,17858100,BUMI
2022-11-24 11:21:00,196,196,197,196,0,BUMI
2022-11-24 11:22:00,196,196,197,196,132600,BUMI
2022-11-24 11:23:00,196,196,197,196,386100,BUMI
2022-11-24 11:24:00,197,196,197,196,443200,BUMI
2022-11-24 11:25:00,196,196,196,196,56500,BUMI
2022-11-24 11:26:00,196,196,196,196,1280700,BUMI
2022-11-24 11:27:00,196,196,196,196,596600,BUMI
2022-11-24 11:28:00,196,196,197,196,2956700,BUMI
2022-11-24 11:29:00,196,195,197,196,1101900,BUMI
2022-11-24 11:30:00,196,196,196,196,10000,BUMI
2022-11-24 11:31:00,196,196,196,196,0,BUMI
2022-11-24 11:32:00,196,196,196,196,0,BUMI
2022-11-24 11:33:00,196,196,196,196,0,BUMI
2022-11-24 11:34:00,196,196,196,196,0,BUMI
2022-11-24 11:35:00,196,196,196,196,0,BUMI
2022-11-24 11:36:00,196,196,196,196,0,BUMI
2022-11-24 11:37:00,196,196,196,196,0,BUMI
2022-11-24 11:38:00,196,196,196,196,0,BUMI
2022-11-24 11:39:00,196,196,196,196,0,BUMI
2022-11-24 11:40:00,196,196,196,196,0,BUMI
2022-11-24 11:41:00,196,196,196,196,0,BUMI
2022-11-24 11:42:00,196,196,196,196,0,BUMI
2022-11-24 11:43:00,196,196,196,196,0,BUMI
2022-11-24 11:44:00,196,196,196,196,0,BUMI
2022-11-24 11:45:00,196,196,196,196,0,BUMI
2022-11-24 11:46:00,196,196,196,196,0,BUMI
2022-11-24 11:47:00,196,196,196,196,0,BUMI
2022-11-24 11:48:00,196,196,196,196,0,BUMI
2022-11-24 11:49:00,196,196,196,196,0,BUMI
2022-11-24 11:50:00,196,196,196,196,0,BUMI
2022-11-24 11:51:00,196,196,196,196,0,BUMI
2022-11-24 11:52:00,196,196,196,196,0,BUMI
2022-11-24 11:53:00,196,196,196,196,0,BUMI
2022-11-24 11:54:00,196,196,196,196,0,BUMI
2022-11-24 11:55:00,196,196,196,196,0,BUMI
2022-11-24 11:56:00,196,196,196,196,0,BUMI
2022-11-24 11:57:00,196,196,196,196,0,BUMI
2022-11-24 11:58:00,196,196,196,196,0,BUMI
2022-11-24 11:59:00,196,196,196,196,0,BUMI
2022-11-24 12:00:00,196,196,196,196,0,BUMI
2022-11-24 12:01:00,196,196,196,196,0,BUMI
2022-11-24 12:02:00,196,196,196,196,0,BUMI
2022-11-24 12:03:00,196,196,196,196,0,BUMI
2022-11-24 12:04:00,196,196,196,196,0,BUMI
2022-11-24 12:05:00,196,196,196,196,0,BUMI
2022-11-24 12:06:00,196,196,196,196,0,BUMI
2022-11-24 12:07:00,196,196,196,196,0,BUMI
2022-11-24 12:08:00,196,196,196,196,0,BUMI
2022-11-24 12:09:00,196,196,196,196,0,BUMI
2022-11-24 12:10:00,196,196,196,196,0,BUMI
2022-11-24 12:11:00,196,196,196,196,0,BUMI
2022-11-24 12:12:00,196,196,196,196,0,BUMI
2022-11-24 12:13:00,196,196,196,196,0,BUMI
2022-11-24 12:14:00,196,196,196,196,0,BUMI
2022-11-24 12:15:00,196,196,196,196,0,BUMI
2022-11-24 12:16:00,196,196,196,196,0,BUMI
2022-11-24 12:17:00,196,196,196,196,0,BUMI
2022-11-24 12:18:00,196,196,196,196,0,BUMI
2022-11-24 12:19:00,196,196,196,196,0,BUMI
2022-11-24 12:20:00,196,196,196,196,0,BUMI
2022-11-24 12:21:00,196,196,196,196,0,BUMI
2022-11-24 12:22:00,196,196,196,196,0,BUMI
2022-11-24 12:23:00,196,196,196,196,0,BUMI
2022-11-24 12:24:00,196,196,196,196,0,BUMI
2022-11-24 12:25:00,196,196,196,196,0,BUMI
2022-11-24 12:26:00,196,196,196,196,0,BUMI
2022-11-24 12:27:00,196,196,196,196,0,BUMI
2022-11-24 12:28:00,196,196,196,196,0,BUMI
2022-11-24 12:29:00,196,196,196,196,0,BUMI
2022-11-24 12:30:00,196,196,196,196,0,BUMI
2022-11-24 12:31:00,196,196,196,196,0,BUMI
2022-11-24 12:32:00,196,196,196,196,0,BUMI
2022-11-24 12:33:00,196,196,196,196,0,BUMI
2022-11-24 12:34:00,196,196,196,196,0,BUMI
2022-11-24 12:35:00,196,196,196,196,0,BUMI
2022-11-24 12:36:00,196,196,196,196,0,BUMI
2022-11-24 12:37:00,196,196,196,196,0,BUMI
2022-11-24 12:38:00,196,196,196,196,0,BUMI
2022-11-24 12:39:00,196,196,196,196,0,BUMI
2022-11-24 12:40:00,196,196,196,196,0,BUMI
2022-11-24 12:41:00,196,196,196,196,0,BUMI
2022-11-24 12:42:00,196,196,196,196,0,BUMI
2022-11-24 12:43:00,196,196,196,196,0,BUMI
2022-11-24 12:44:00,196,196,196,196,0,BUMI
2022-11-24 12:45:00,196,196,196,196,0,BUMI
2022-11-24 12:46:00,196,196,196,196,0,BUMI
2022-11-24 12:47:00,196,196,196,196,0,BUMI
2022-11-24 12:48:00,196,196,196,196,0,BUMI
2022-11-24 12:49:00,196,196,196,196,0,BUMI
2022-11-24 12:50:00,196,196,196,196,0,BUMI
2022-11-24 12:51:00,196,196,196,196,0,BUMI
2022-11-24 12:52:00,196,196,196,196,0,BUMI
2022-11-24 12:53:00,196,196,196,196,0,BUMI
2022-11-24 12:54:00,196,196,196,196,0,BUMI
2022-11-24 12:55:00,196,196,196,196,0,BUMI
2022-11-24 12:56:00,196,196,196,196,0,BUMI
2022-11-24 12:57:00,196,196,196,196,0,BUMI
2022-11-24 12:58:00,196,196,196,196,0,BUMI
2022-11-24 12:59:00,196,196,196,196,0,BUMI
2022-11-24 13:00:00,196,196,196,196,0,BUMI
2022-11-24 13:01:00,196,196,196,196,0,BUMI
2022-11-24 13:02:00,196,196,196,196,0,BUMI
2022-11-24 13:03:00,196,196,196,196,0,BUMI
2022-11-24 13:04:00,196,196,196,196,0,BUMI
2022-11-24 13:05:00,196,196,196,196,0,BUMI
2022-11-24 13:06:00,196,196,196,196,0,BUMI
2022-11-24 13:07:00,196,196,196,196,0,BUMI
2022-11-24 13:08:00,196,196,196,196,0,BUMI
2022-11-24 13:09:00,196,196,196,196,0,BUMI
2022-11-24 13:10:00,196,196,196,196,0,BUMI
2022-11-24 13:11:00,196,196,196,196,0,BUMI
2022-11-24 13:12:00,196,196,196,196,0,BUMI
2022-11-24 13:13:00,196,196,196,196,0,BUMI
2022-11-24 13:14:00,196,196,196,196,0,BUMI
2022-11-24 13:15:00,196,196,196,196,0,BUMI
2022-11-24 13:16:00,196,196,196,196,0,BUMI
2022-11-24 13:17:00,196,196,196,196,0,BUMI
2022-11-24 13:18:00,196,196,196,196,0,BUMI
2022-11-24 13:19:00,196,196,196,196,0,BUMI
2022-11-24 13:20:00,196,196,196,196,0,BUMI
2022-11-24 13:21:00,196,196,196,196,0,BUMI
2022-11-24 13:22:00,196,196,196,196,0,BUMI
2022-11-24 13:23:00,196,196,196,196,0,BUMI
2022-11-24 13:24:00,196,196,196,196,0,BUMI
2022-11-24 13:25:00,196,196,196,196,0,BUMI
2022-11-24 13:26:00,196,196,196,196,0,BUMI
2022-11-24 13:27:00,196,196,196,196,0,BUMI
2022-11-24 13:28:00,196,196,196,196,0,BUMI
2022-11-24 13:29:00,196,196,196,196,0,BUMI
2022-11-24 13:30:00,196,196,197,196,7463000,BUMI
2022-11-24 13:31:00,196,195,196,195,293000,BUMI
2022-11-24 13:32:00,196,195,196,195,0,BUMI
2022-11-24 13:33:00,195,195,196,195,8687800,BUMI
2022-11-24 13:34:00,195,195,196,195,3060200,BUMI
2022-11-24 13:35:00,195,194,196,194,97366200,BUMI
2022-11-24 13:36:00,194,193,195,195,14740400,BUMI
2022-11-24 13:37:00,194,193,194,193,3611100,BUMI
2022-11-24 13:38:00,193,193,194,193,78032200,BUMI
2022-11-24 13:39:00,193,192,194,193,18244100,BUMI
2022-11-24 13:40:00,193,192,193,192,5035700,BUMI
2022-11-24 13:41:00,193,192,194,193,16268300,BUMI
2022-11-24 13:42:00,193,193,194,193,3308100,BUMI
2022-11-24 13:43:00,193,192,194,193,9272100,BUMI
2022-11-24 13:44:00,193,192,193,192,3783500,BUMI
2022-11-24 13:45:00,192,192,193,192,1627500,BUMI
2022-11-24 13:46:00,192,192,193,192,2955700,BUMI
2022-11-24 13:47:00,192,192,193,192,2682000,BUMI
2022-11-24 13:48:00,192,192,193,192,17955400,BUMI
2022-11-24 13:49:00,192,192,193,193,1628000,BUMI
2022-11-24 13:50:00,193,192,193,193,4462100,BUMI
2022-11-24 13:51:00,192,192,193,193,8527400,BUMI
2022-11-24 13:52:00,192,192,193,192,2669000,BUMI
2022-11-24 13:53:00,192,192,193,192,12491300,BUMI
2022-11-24 13:54:00,193,191,193,191,42225400,BUMI
2022-11-24 13:55:00,191,190,192,190,55388700,BUMI
2022-11-24 13:56:00,190,190,192,191,14595700,BUMI
2022-11-24 13:57:00,192,191,192,192,18660500,BUMI
2022-11-24 13:58:00,191,191,192,192,26546400,BUMI
2022-11-24 13:59:00,192,192,193,192,2155000,BUMI
2022-11-24 14:00:00,192,192,193,192,1367100,BUMI
2022-11-24 14:01:00,192,192,193,192,1101800,BUMI
2022-11-24 14:02:00,192,192,193,192,884400,BUMI
2022-11-24 14:03:00,192,192,193,192,1651600,BUMI
2022-11-24 14:04:00,192,192,193,192,135300,BUMI
2022-11-24 14:05:00,193,192,193,192,933400,BUMI
2022-11-24 14:06:00,192,192,193,192,1122300,BUMI
2022-11-24 14:07:00,192,192,193,193,6582400,BUMI
2022-11-24 14:08:00,192,192,193,192,23459400,BUMI
2022-11-24 14:09:00,191,191,192,192,4417000,BUMI
2022-11-24 14:10:00,191,191,192,192,5288100,BUMI
2022-11-24 14:11:00,192,191,192,191,5950800,BUMI
2022-11-24 14:12:00,192,191,193,192,25058700,BUMI
2022-11-24 14:13:00,192,191,193,191,5490500,BUMI
2022-11-24 14:14:00,191,191,192,192,4129700,BUMI
2022-11-24 14:15:00,192,191,192,192,232800,BUMI
2022-11-24 14:16:00,192,191,192,191,1508600,BUMI
2022-11-24 14:17:00,191,191,192,191,184000,BUMI
2022-11-24 14:18:00,191,191,192,191,593600,BUMI
2022-11-24 14:19:00,191,191,192,191,806600,BUMI
2022-11-24 14:20:00,192,191,192,191,246300,BUMI
2022-11-24 14:21:00,192,191,192,192,1254100,BUMI
2022-11-24 14:22:00,191,191,192,192,3756900,BUMI
2022-11-24 14:23:00,192,191,192,192,10538700,BUMI
2022-11-24 14:24:00,191,191,192,191,6316000,BUMI
2022-11-24 14:25:00,191,191,192,191,574700,BUMI
2022-11-24 14:26:00,191,191,192,192,14461100,BUMI
2022-11-24 14:27:00,191,191,192,191,8348600,BUMI
2022-11-24 14:28:00,191,190,191,190,39510700,BUMI
2022-11-24 14:29:00,191,190,191,190,7601700,BUMI
2022-11-24 14:30:00,190,190,191,190,4799200,BUMI
2022-11-24 14:31:00,191,189,191,189,59356600,BUMI
2022-11-24 14:32:00,189,189,190,189,24360200,BUMI
2022-11-24 14:33:00,189,188,189,189,22558800,BUMI
2022-11-24 14:34:00,189,187,189,188,79847000,BUMI
2022-11-24 14:35:00,188,186,188,188,96470100,BUMI
2022-11-24 14:36:00,188,187,189,188,36360400,BUMI
2022-11-24 14:37:00,188,188,189,189,5337800,BUMI
2022-11-24 14:38:00,188,188,189,189,43458400,BUMI
2022-11-24 14:39:00,189,188,189,189,3629700,BUMI
2022-11-24 14:40:00,189,188,189,188,3428500,BUMI
2022-11-24 14:41:00,189,188,189,189,2918200,BUMI
2022-11-24 14:42:00,189,188,189,188,1068300,BUMI
2022-11-24 14:43:00,188,188,189,188,1501900,BUMI
2022-11-24 14:44:00,189,188,189,189,923500,BUMI
2022-11-24 14:45:00,188,188,189,188,593100,BUMI
2022-11-24 14:46:00,188,188,190,189,35632800,BUMI
2022-11-24 14:47:00,189,188,190,188,8864300,BUMI
2022-11-24 14:48:00,188,188,189,188,2180600,BUMI
2022-11-24 14:49:00,189,188,189,189,14712600,BUMI
2022-11-24 14:50:00,189,188,189,189,0,BUMI
2022-11-24 14:51:00,189,188,189,189,0,BUMI
2022-11-24 14:52:00,189,188,189,189,0,BUMI
2022-11-24 14:53:00,189,188,189,189,0,BUMI
2022-11-24 14:54:00,189,188,189,189,0,BUMI
2022-11-24 14:55:00,189,188,189,189,0,BUMI
2022-11-24 14:56:00,189,188,189,189,0,BUMI
2022-11-24 14:57:00,189,188,189,189,0,BUMI
2022-11-24 14:58:00,189,188,189,189,0,BUMI
2022-11-24 14:59:00,189,188,189,189,0,BUMI
2022-11-24 15:00:00,189,189,189,189,119671000,BUMI
2022-11-24 15:01:00,189,189,189,189,7083100,BUMI
2022-11-24 15:02:00,189,189,189,189,6166400,BUMI
2022-11-24 15:03:00,189,189,189,189,0,BUMI
2022-11-24 15:04:00,189,189,189,189,280500,BUMI
2022-11-24 15:05:00,189,189,189,189,1823000,BUMI
2022-11-24 15:06:00,189,189,189,189,1474700,BUMI
2022-11-24 15:07:00,189,189,189,189,2011600,BUMI
2022-11-24 15:08:00,189,189,189,189,346500,BUMI
2022-11-24 15:09:00,189,189,189,189,340500,BUMI
2022-11-24 15:10:00,189,189,189,189,686500,BUMI
2022-11-24 15:11:00,189,189,189,189,146400,BUMI
2022-11-24 15:12:00,189,189,189,189,78600,BUMI
2022-11-24 15:13:00,189,189,189,189,87100,BUMI
2022-11-24 15:14:00,189,189,189,189,0,BUMI
2022-11-24 15:15:00,189,189,189,189,0,BUMI
2022-11-24 15:16:00,189,189,189,189,0,BUMI
2022-11-24 15:17:00,189,189,189,189,0,BUMI
2022-11-24 15:18:00,189,189,189,189,0,BUMI
2022-11-24 15:19:00,189,189,189,189,0,BUMI
2022-11-24 15:20:00,189,189,189,189,0,BUMI
2022-11-24 15:21:00,189,189,189,189,0,BUMI
2022-11-24 15:22:00,189,189,189,189,0,BUMI
2022-11-24 15:23:00,189,189,189,189,0,BUMI
2022-11-24 15:24:00,189,189,189,189,0,BUMI
2022-11-24 15:25:00,189,189,189,189,0,BUMI
2022-11-24 15:26:00,189,189,189,189,0,BUMI
2022-11-24 15:27:00,189,189,189,189,0,BUMI
2022-11-24 15:28:00,189,189,189,189,0,BUMI
2022-11-24 15:29:00,189,189,189,189,0,BUMI
2022-11-24 15:30:00,189,189,189,189,0,BUMI
2022-11-24 15:31:00,189,189,189,189,0,BUMI
2022-11-24 15:32:00,189,189,189,189,0,BUMI
2022-11-24 15:33:00,189,189,189,189,0,BUMI
2022-11-24 15:34:00,189,189,189,189,0,BUMI
2022-11-24 15:35:00,189,189,189,189,0,BUMI
2022-11-24 15:36:00,189,189,189,189,0,BUMI
2022-11-24 15:37:00,189,189,189,189,0,BUMI
2022-11-24 15:38:00,189,189,189,189,0,BUMI
2022-11-24 15:39:00,189,189,189,189,0,BUMI
2022-11-24 15:40:00,189,189,189,189,0,BUMI
2022-11-24 15:41:00,189,189,189,189,0,BUMI
2022-11-24 15:42:00,189,189,189,189,0,BUMI
2022-11-24 15:43:00,189,189,189,189,0,BUMI
2022-11-24 15:44:00,189,189,189,189,0,BUMI
2022-11-24 15:45:00,189,189,189,189,0,BUMI
2022-11-24 15:46:00,189,189,189,189,0,BUMI
2022-11-24 15:47:00,189,189,189,189,0,BUMI
2022-11-24 15:48:00,189,189,189,189,0,BUMI
2022-11-24 15:49:00,189,189,189,189,0,BUMI
2022-11-24 15:50:00,189,189,189,189,0,BUMI
2022-11-24 15:51:00,189,189,189,189,0,BUMI
2022-11-24 15:52:00,189,189,189,189,0,BUMI
2022-11-24 15:53:00,189,189,189,189,0,BUMI
2022-11-24 15:54:00,189,189,189,189,0,BUMI
2022-11-24 15:55:00,189,189,189,189,0,BUMI
2022-11-24 15:56:00,189,189,189,189,0,BUMI
2022-11-24 15:57:00,189,189,189,189,0,BUMI
2022-11-24 15:58:00,189,189,189,189,0,BUMI
2022-11-24 15:59:00,189,189,189,189,0,BUMI
2022-11-24 09:00:00,94375,94375,94375,94375,0,BYAN
2022-11-24 09:01:00,94500,94500,94500,94500,100,BYAN
2022-11-24 09:02:00,94500,94500,94500,94500,0,BYAN
2022-11-24 09:03:00,95000,95000,96000,96000,300,BYAN
2022-11-24 09:04:00,95000,95000,96000,96000,0,BYAN
2022-11-24 09:05:00,96400,96400,96400,96400,300,BYAN
2022-11-24 09:06:00,96400,96400,96500,96500,200,BYAN
2022-11-24 09:07:00,96500,96500,97000,97000,400,BYAN
2022-11-24 09:08:00,97000,97000,97000,97000,800,BYAN
2022-11-24 09:09:00,97000,97000,97000,97000,0,BYAN
2022-11-24 09:10:00,97000,97000,97000,97000,0,BYAN
2022-11-24 09:11:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:12:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:13:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:14:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:15:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:16:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:17:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:18:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:19:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:20:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:21:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:22:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:23:00,96800,96800,96800,96800,0,BYAN
2022-11-24 09:24:00,96550,96550,96775,96550,800,BYAN
2022-11-24 09:25:00,96550,96550,96775,96550,0,BYAN
2022-11-24 09:26:00,96550,96550,96550,96550,0,BYAN
2022-11-24 09:27:00,96550,96550,96550,96550,0,BYAN
2022-11-24 09:28:00,96550,96550,96550,96550,0,BYAN
2022-11-24 09:29:00,96550,96550,96550,96550,0,BYAN
2022-11-24 09:30:00,96550,96550,96550,96550,0,BYAN
2022-11-24 09:31:00,96550,96550,96550,96550,0,BYAN
2022-11-24 09:32:00,96550,96550,96550,96550,0,BYAN
2022-11-24 09:33:00,96500,96500,96500,96500,200,BYAN
2022-11-24 09:34:00,96500,96500,96500,96500,0,BYAN
2022-11-24 09:35:00,96500,96500,96500,96500,0,BYAN
2022-11-24 09:36:00,96050,95750,96050,95750,300,BYAN
2022-11-24 09:37:00,95300,95300,95300,95300,100,BYAN
2022-11-24 09:38:00,94525,94525,94525,94525,100,BYAN
2022-11-24 09:39:00,94500,94375,94500,94375,400,BYAN
2022-11-24 09:40:00,94500,94375,94500,94375,0,BYAN
2022-11-24 09:41:00,94375,94375,94525,94525,100,BYAN
2022-11-24 09:42:00,94500,94000,94500,94000,1900,BYAN
2022-11-24 09:43:00,94500,94000,94500,94000,0,BYAN
2022-11-24 09:44:00,94500,94000,94500,94000,0,BYAN
2022-11-24 09:45:00,94500,94000,94500,94000,0,BYAN
2022-11-24 09:46:00,94000,94000,94000,94000,300,BYAN
2022-11-24 09:47:00,94025,94025,94025,94025,300,BYAN
2022-11-24 09:48:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:49:00,94025,94025,94025,94025,100,BYAN
2022-11-24 09:50:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:51:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:52:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:53:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:54:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:55:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:56:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:57:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:58:00,94025,94025,94025,94025,0,BYAN
2022-11-24 09:59:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:00:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:01:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:02:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:03:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:04:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:05:00,94050,94050,94050,94050,200,BYAN
2022-11-24 10:06:00,94050,94050,94050,94050,0,BYAN
2022-11-24 10:07:00,94050,94050,94050,94050,0,BYAN
2022-11-24 10:08:00,94050,94050,94050,94050,100,BYAN
2022-11-24 10:09:00,94375,94375,94375,94375,0,BYAN
2022-11-24 10:10:00,94375,94375,94375,94375,0,BYAN
2022-11-24 10:11:00,94375,94375,94375,94375,0,BYAN
2022-11-24 10:12:00,94375,94375,94375,94375,0,BYAN
2022-11-24 10:13:00,94375,94375,94375,94375,0,BYAN
2022-11-24 10:14:00,94400,94025,94400,94025,600,BYAN
2022-11-24 10:15:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:16:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:17:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:18:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:19:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:20:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:21:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:22:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:23:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:24:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:25:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:26:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:27:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:28:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:29:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:30:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:31:00,94400,94025,94400,94025,0,BYAN
2022-11-24 10:32:00,94100,94100,94100,94100,200,BYAN
2022-11-24 10:33:00,94100,94100,94100,94100,0,BYAN
2022-11-24 10:34:00,94100,94100,94100,94100,0,BYAN
2022-11-24 10:35:00,94025,94025,94025,94025,400,BYAN
2022-11-24 10:36:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:37:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:38:00,94025,94025,94025,94025,0,BYAN
2022-11-24 10:39:00,94025,94000,94025,94000,800,BYAN
2022-11-24 10:40:00,94025,94000,94025,94000,0,BYAN
2022-11-24 10:41:00,94025,94000,94025,94000,0,BYAN
2022-11-24 10:42:00,94025,94000,94025,94000,0,BYAN
2022-11-24 10:43:00,94025,94000,94025,94000,0,BYAN
2022-11-24 10:44:00,94025,94000,94025,94000,0,BYAN
